0.076,0.057,0.017,0.042,0.070,0.082,0.057,0.075,0.016,0.083,0.060,0.082,0.019,0.062,0.047,0.088,0.055,0.054,0.074,0.063,0.020,0.082,0.014,0.066,0.015,0.114,0.128,0.028,0.054,0.088
0.041,0.063,0.078,0.088,0.063,0.023,0.075,0.052,0.074,0.030,0.043,0.122,0.079,0.040,0.080,0.043,0.076,0.069,0.117,0.060,0.079,0.023,0.077,0.072,0.073,0.156,0.169,0.066,0.069,0.043
0.079,0.057,0.011,0.031,0.071,0.090,0.057,0.076,0.023,0.089,0.071,0.078,0.025,0.064,0.044,0.100,0.054,0.056,0.061,0.064,0.010,0.090,0.018,0.066,0.014,0.104,0.114,0.039,0.056,0.100
0.030,0.064,0.082,0.094,0.060,0.028,0.075,0.046,0.075,0.021,0.039,0.125,0.082,0.037,0.070,0.041,0.076,0.059,0.122,0.058,0.082,0.028,0.079,0.068,0.077,0.160,0.174,0.066,0.059,0.041
0.098,0.058,0.030,0.013,0.071,0.108,0.057,0.079,0.050,0.105,0.095,0.061,0.052,0.071,0.053,0.125,0.051,0.071,0.037,0.065,0.029,0.108,0.046,0.065,0.031,0.079,0.091,0.065,0.071,0.125
0.162,0.096,0.099,0.075,0.109,0.174,0.087,0.125,0.118,0.167,0.161,0.040,0.121,0.124,0.113,0.191,0.087,0.136,0.049,0.107,0.097,0.174,0.114,0.095,0.100,0.007,0.025,0.133,0.136,0.191
0.177,0.116,0.115,0.090,0.130,0.193,0.108,0.146,0.135,0.185,0.180,0.057,0.137,0.143,0.133,0.210,0.108,0.156,0.059,0.128,0.114,0.193,0.131,0.116,0.117,0.030,0.013,0.151,0.156,0.210
0.088,0.066,0.025,0.023,0.080,0.104,0.065,0.086,0.039,0.100,0.082,0.073,0.040,0.075,0.049,0.112,0.060,0.063,0.051,0.073,0.021,0.104,0.033,0.073,0.030,0.094,0.104,0.052,0.063,0.112
0.058,0.110,0.111,0.136,0.100,0.053,0.118,0.086,0.091,0.061,0.050,0.171,0.093,0.084,0.093,0.033,0.120,0.070,0.167,0.099,0.112,0.053,0.095,0.112,0.108,0.205,0.217,0.077,0.070,0.033
0.052,0.075,0.087,0.100,0.072,0.020,0.084,0.061,0.080,0.038,0.044,0.133,0.084,0.052,0.093,0.036,0.087,0.080,0.131,0.069,0.089,0.020,0.084,0.082,0.081,0.168,0.183,0.070,0.080,0.036
