0.063,0.027,0.088,0.088,0.034,0.065,0.077,0.048,0.085,0.061,0.057,0.035,0.089,0.038,0.070,0.070,0.073,0.054,0.087,0.070,0.087,0.065,0.087,0.074,0.086,0.087,0.086,0.077,0.054,0.070
0.044,0.093,0.001,0.001,0.113,0.041,0.020,0.126,0.004,0.036,0.037,0.056,0.001,0.110,0.029,0.052,0.022,0.077,0.001,0.025,0.002,0.041,0.002,0.029,0.002,0.002,0.002,0.012,0.077,0.052
0.011,0.054,0.052,0.052,0.069,0.014,0.034,0.076,0.048,0.020,0.022,0.053,0.052,0.060,0.024,0.004,0.031,0.028,0.051,0.027,0.051,0.014,0.051,0.025,0.051,0.051,0.051,0.041,0.028,0.004
0.019,0.068,0.025,0.025,0.088,0.016,0.009,0.101,0.022,0.013,0.016,0.044,0.025,0.085,0.004,0.027,0.007,0.052,0.025,0.004,0.024,0.016,0.024,0.007,0.024,0.025,0.024,0.017,0.052,0.027
0.012,0.055,0.053,0.053,0.069,0.015,0.035,0.076,0.049,0.021,0.023,0.055,0.053,0.060,0.025,0.004,0.032,0.028,0.052,0.029,0.052,0.015,0.052,0.026,0.052,0.052,0.052,0.042,0.028,0.004
0.029,0.077,0.016,0.016,0.097,0.025,0.005,0.110,0.013,0.021,0.023,0.050,0.016,0.094,0.013,0.037,0.006,0.061,0.016,0.010,0.015,0.025,0.015,0.013,0.015,0.016,0.015,0.013,0.061,0.037
0.048,0.022,0.087,0.087,0.034,0.051,0.071,0.047,0.083,0.053,0.051,0.039,0.087,0.037,0.062,0.050,0.067,0.027,0.086,0.064,0.085,0.051,0.086,0.065,0.085,0.086,0.085,0.076,0.027,0.050
0.045,0.093,0.001,0.001,0.114,0.041,0.020,0.126,0.004,0.036,0.037,0.056,0.001,0.110,0.029,0.052,0.022,0.077,0.002,0.026,0.002,0.041,0.002,0.029,0.003,0.002,0.003,0.012,0.077,0.052
0.019,0.068,0.026,0.025,0.088,0.016,0.009,0.100,0.022,0.012,0.015,0.042,0.026,0.084,0.005,0.027,0.006,0.051,0.025,0.002,0.024,0.016,0.025,0.006,0.025,0.025,0.025,0.016,0.051,0.027
0.044,0.093,0.001,0.001,0.113,0.040,0.019,0.126,0.004,0.036,0.036,0.056,0.001,0.109,0.029,0.052,0.021,0.076,0.002,0.025,0.002,0.040,0.002,0.028,0.002,0.002,0.002,0.012,0.076,0.052
0.014,0.064,0.030,0.030,0.084,0.011,0.014,0.096,0.027,0.008,0.012,0.045,0.030,0.079,0.008,0.022,0.010,0.047,0.030,0.007,0.029,0.011,0.029,0.009,0.029,0.030,0.029,0.020,0.047,0.022
