0.037,0.088,0.049,0.058,0.099,0.101,0.074,0.069,0.035,0.036,0.099,0.075,0.099,0.099,0.036,0.021,0.102,0.071,0.102,0.005,0.101,0.059,0.078,0.012,0.076,0.132,0.031,0.075,0.000,0.035,0.084,0.114,0.054,0.036,0.003,0.027,0.005,0.103,0.019,0.029,0.073,0.090
0.003,0.064,0.084,0.074,0.064,0.066,0.066,0.087,0.001,0.001,0.064,0.085,0.064,0.064,0.001,0.057,0.067,0.106,0.067,0.039,0.066,0.027,0.092,0.023,0.090,0.167,0.067,0.088,0.035,0.000,0.118,0.144,0.089,0.071,0.033,0.062,0.031,0.128,0.054,0.064,0.108,0.055
0.092,0.064,0.078,0.024,0.077,0.079,0.038,0.036,0.092,0.092,0.077,0.014,0.077,0.077,0.092,0.070,0.080,0.104,0.080,0.074,0.079,0.078,0.000,0.090,0.003,0.156,0.071,0.007,0.078,0.093,0.131,0.131,0.087,0.067,0.080,0.078,0.082,0.098,0.067,0.072,0.107,0.075
0.146,0.190,0.075,0.134,0.202,0.204,0.165,0.119,0.145,0.146,0.202,0.142,0.202,0.202,0.145,0.097,0.205,0.058,0.205,0.110,0.204,0.162,0.131,0.126,0.132,0.029,0.091,0.134,0.114,0.145,0.050,0.000,0.071,0.086,0.115,0.091,0.118,0.033,0.099,0.089,0.056,0.193
0.090,0.140,0.012,0.079,0.153,0.155,0.114,0.060,0.089,0.090,0.153,0.094,0.153,0.153,0.090,0.033,0.156,0.017,0.155,0.050,0.155,0.113,0.087,0.066,0.088,0.084,0.023,0.090,0.054,0.089,0.054,0.071,0.000,0.025,0.056,0.027,0.058,0.060,0.035,0.025,0.020,0.144
0.073,0.123,0.014,0.063,0.136,0.137,0.097,0.056,0.072,0.073,0.136,0.074,0.136,0.136,0.072,0.024,0.138,0.042,0.138,0.034,0.138,0.096,0.067,0.049,0.067,0.098,0.008,0.069,0.037,0.072,0.074,0.085,0.025,0.001,0.039,0.017,0.041,0.074,0.022,0.010,0.045,0.127
0.034,0.090,0.051,0.062,0.096,0.098,0.077,0.071,0.033,0.034,0.096,0.078,0.097,0.097,0.033,0.024,0.099,0.074,0.099,0.006,0.098,0.057,0.080,0.012,0.078,0.134,0.034,0.077,0.003,0.033,0.086,0.115,0.056,0.038,0.000,0.029,0.007,0.104,0.022,0.031,0.075,0.088
0.063,0.113,0.023,0.067,0.125,0.127,0.090,0.052,0.062,0.063,0.125,0.081,0.126,0.126,0.062,0.012,0.128,0.045,0.128,0.023,0.127,0.085,0.078,0.039,0.078,0.108,0.015,0.078,0.026,0.061,0.063,0.091,0.028,0.017,0.029,0.000,0.031,0.080,0.011,0.012,0.046,0.117
0.037,0.087,0.049,0.057,0.099,0.101,0.068,0.068,0.035,0.036,0.099,0.073,0.099,0.099,0.036,0.021,0.102,0.071,0.102,0.009,0.101,0.059,0.079,0.013,0.077,0.132,0.031,0.076,0.007,0.035,0.086,0.115,0.054,0.036,0.010,0.026,0.005,0.104,0.019,0.029,0.072,0.091
0.128,0.154,0.062,0.099,0.167,0.169,0.130,0.083,0.128,0.128,0.167,0.107,0.167,0.167,0.128,0.085,0.170,0.052,0.170,0.098,0.169,0.135,0.096,0.114,0.097,0.064,0.079,0.099,0.102,0.127,0.071,0.035,0.059,0.074,0.103,0.079,0.106,0.002,0.087,0.077,0.054,0.160
0.059,0.109,0.028,0.058,0.121,0.123,0.083,0.046,0.058,0.059,0.121,0.073,0.121,0.122,0.058,0.006,0.124,0.049,0.124,0.019,0.123,0.081,0.069,0.035,0.069,0.114,0.016,0.070,0.022,0.057,0.072,0.098,0.032,0.019,0.025,0.011,0.027,0.087,0.004,0.015,0.050,0.113
0.065,0.115,0.021,0.056,0.127,0.129,0.089,0.053,0.064,0.065,0.127,0.074,0.127,0.128,0.064,0.020,0.130,0.043,0.130,0.025,0.129,0.087,0.073,0.041,0.072,0.105,0.006,0.073,0.028,0.063,0.069,0.089,0.026,0.011,0.031,0.012,0.033,0.078,0.018,0.001,0.044,0.119
0.110,0.160,0.032,0.099,0.172,0.174,0.134,0.079,0.109,0.110,0.172,0.115,0.173,0.173,0.109,0.052,0.175,0.005,0.175,0.070,0.174,0.132,0.108,0.086,0.109,0.069,0.043,0.111,0.073,0.108,0.037,0.055,0.021,0.046,0.076,0.047,0.078,0.055,0.054,0.045,0.001,0.164
0.054,0.013,0.139,0.071,0.008,0.010,0.038,0.090,0.055,0.054,0.009,0.062,0.009,0.009,0.055,0.112,0.011,0.162,0.011,0.094,0.010,0.031,0.075,0.078,0.072,0.222,0.122,0.068,0.090,0.055,0.173,0.194,0.144,0.126,0.088,0.117,0.086,0.161,0.109,0.119,0.163,0.000
