0.024,0.031,0.079,0.081,0.040,0.062,0.030,0.077,0.070,0.132,0.188,0.127,0.029,0.104,0.129,0.168,0.189,0.255,0.124,0.094,0.105,0.064,0.150,0.089,0.054,0.135,0.195,0.163,0.213,0.079,0.167,0.123
0.056,0.049,0.029,0.031,0.036,0.025,0.047,0.029,0.028,0.081,0.136,0.076,0.046,0.053,0.078,0.219,0.137,0.306,0.073,0.043,0.053,0.027,0.099,0.141,0.026,0.084,0.144,0.112,0.162,0.130,0.116,0.072
0.079,0.072,0.048,0.048,0.063,0.052,0.071,0.048,0.051,0.057,0.110,0.052,0.071,0.040,0.053,0.248,0.111,0.336,0.049,0.043,0.040,0.050,0.074,0.169,0.055,0.061,0.117,0.085,0.135,0.160,0.091,0.046
0.145,0.138,0.098,0.100,0.126,0.107,0.136,0.099,0.105,0.135,0.191,0.131,0.135,0.107,0.132,0.304,0.192,0.391,0.127,0.102,0.109,0.108,0.153,0.227,0.113,0.139,0.198,0.166,0.216,0.215,0.170,0.126
0.091,0.080,0.033,0.032,0.068,0.046,0.081,0.035,0.042,0.041,0.095,0.036,0.080,0.024,0.037,0.260,0.096,0.348,0.032,0.025,0.024,0.045,0.058,0.182,0.055,0.046,0.102,0.071,0.121,0.172,0.075,0.031
0.425,0.437,0.488,0.490,0.449,0.471,0.436,0.486,0.479,0.542,0.597,0.536,0.437,0.513,0.538,0.257,0.598,0.173,0.533,0.503,0.514,0.474,0.559,0.335,0.463,0.544,0.604,0.572,0.623,0.344,0.576,0.532
0.035,0.025,0.043,0.045,0.019,0.028,0.025,0.041,0.034,0.096,0.151,0.091,0.024,0.068,0.093,0.204,0.152,0.292,0.088,0.059,0.068,0.029,0.115,0.125,0.022,0.099,0.159,0.127,0.177,0.116,0.131,0.087
0.032,0.030,0.058,0.060,0.036,0.047,0.034,0.056,0.050,0.111,0.166,0.106,0.032,0.082,0.107,0.190,0.167,0.278,0.102,0.073,0.083,0.051,0.129,0.111,0.044,0.113,0.173,0.141,0.191,0.102,0.145,0.101
0.048,0.044,0.061,0.061,0.044,0.052,0.046,0.058,0.051,0.100,0.150,0.095,0.044,0.077,0.097,0.208,0.152,0.296,0.094,0.070,0.077,0.054,0.116,0.129,0.048,0.101,0.156,0.125,0.173,0.120,0.136,0.093
0.111,0.104,0.082,0.083,0.092,0.081,0.102,0.082,0.083,0.107,0.158,0.101,0.101,0.083,0.102,0.263,0.159,0.347,0.097,0.083,0.085,0.082,0.121,0.189,0.082,0.110,0.166,0.134,0.184,0.173,0.138,0.096
0.060,0.052,0.026,0.028,0.041,0.023,0.051,0.024,0.025,0.075,0.130,0.070,0.050,0.047,0.072,0.225,0.131,0.313,0.067,0.037,0.047,0.026,0.093,0.147,0.027,0.078,0.138,0.106,0.156,0.137,0.110,0.066
0.290,0.278,0.231,0.228,0.266,0.245,0.279,0.230,0.238,0.209,0.252,0.211,0.278,0.217,0.218,0.459,0.255,0.547,0.213,0.220,0.216,0.242,0.227,0.380,0.252,0.212,0.256,0.229,0.269,0.371,0.243,0.215
0.041,0.038,0.060,0.061,0.041,0.051,0.041,0.058,0.051,0.099,0.150,0.095,0.039,0.077,0.097,0.207,0.153,0.295,0.094,0.070,0.077,0.054,0.116,0.128,0.048,0.101,0.156,0.125,0.173,0.119,0.135,0.094
0.152,0.159,0.195,0.197,0.168,0.184,0.159,0.196,0.189,0.239,0.283,0.233,0.160,0.211,0.234,0.107,0.284,0.177,0.228,0.206,0.213,0.186,0.249,0.093,0.178,0.242,0.290,0.265,0.309,0.093,0.264,0.228
0.048,0.047,0.079,0.080,0.055,0.068,0.053,0.078,0.069,0.120,0.166,0.116,0.052,0.094,0.115,0.190,0.167,0.278,0.112,0.088,0.096,0.068,0.133,0.111,0.064,0.125,0.173,0.146,0.192,0.102,0.148,0.109
0.108,0.096,0.055,0.054,0.084,0.066,0.097,0.057,0.063,0.037,0.079,0.035,0.096,0.040,0.036,0.277,0.080,0.365,0.034,0.046,0.040,0.063,0.044,0.198,0.072,0.036,0.087,0.055,0.105,0.189,0.060,0.028
0.111,0.099,0.051,0.049,0.087,0.065,0.100,0.052,0.058,0.035,0.076,0.031,0.099,0.036,0.030,0.280,0.077,0.368,0.029,0.041,0.036,0.063,0.040,0.201,0.073,0.034,0.083,0.051,0.101,0.192,0.058,0.024
0.303,0.291,0.242,0.240,0.279,0.258,0.292,0.243,0.249,0.211,0.249,0.218,0.291,0.227,0.226,0.473,0.252,0.561,0.222,0.231,0.226,0.255,0.225,0.394,0.265,0.216,0.253,0.227,0.266,0.385,0.240,0.223
0.060,0.053,0.036,0.038,0.043,0.037,0.051,0.037,0.039,0.074,0.130,0.069,0.050,0.046,0.071,0.227,0.131,0.314,0.066,0.039,0.047,0.037,0.092,0.149,0.038,0.078,0.137,0.105,0.155,0.138,0.109,0.065
0.058,0.056,0.087,0.087,0.064,0.076,0.062,0.086,0.078,0.128,0.173,0.124,0.061,0.102,0.123,0.197,0.174,0.285,0.120,0.096,0.104,0.076,0.141,0.118,0.072,0.133,0.180,0.153,0.198,0.109,0.155,0.117
