0.024,0.037,0.037,0.040,0.024,0.059,0.021,0.036,0.033,0.040,0.034,0.024,0.028,0.035,0.028,0.021,0.054,0.037,0.028,0.021,0.031,0.035,0.024,0.030,0.022,0.028,0.029,0.026,0.037,0.036,0.037,0.036,0.039,0.035,0.021,0.021,0.033,0.021,0.026,0.046,0.037,0.023,0.031,0.031,0.053,0.036,0.022,0.057,0.037,0.048,0.037,0.026,0.034,0.030,0.056,0.031,0.053,0.049,0.021,0.062,0.046,0.022,0.035,0.036,0.033,0.037,0.055,0.021,0.031,0.026,0.033,0.039,0.020,0.031,0.049,0.033,0.037,0.023,0.041,0.053,0.045,0.021,0.056,0.042,0.046,0.029,0.051,0.035,0.026,0.030,0.037,0.020,0.042,0.041,0.057,0.037,0.035,0.056,0.055,0.037,0.033,0.036,0.037,0.032,0.056,0.041,0.031,0.040,0.055,0.056,0.062,0.033,0.021,0.035,0.033
0.052,0.058,0.038,0.037,0.052,0.047,0.062,0.043,0.080,0.057,0.047,0.052,0.073,0.032,0.073,0.061,0.027,0.038,0.073,0.061,0.038,0.032,0.056,0.060,0.052,0.073,0.049,0.075,0.036,0.055,0.055,0.052,0.052,0.038,0.061,0.061,0.080,0.062,0.070,0.035,0.038,0.083,0.046,0.036,0.092,0.055,0.052,0.022,0.041,0.052,0.055,0.075,0.047,0.050,0.095,0.046,0.092,0.101,0.062,0.026,0.026,0.052,0.065,0.043,0.045,0.055,0.031,0.062,0.038,0.075,0.045,0.062,0.051,0.046,0.101,0.045,0.038,0.083,0.041,0.092,0.069,0.061,0.038,0.082,0.035,0.084,0.089,0.041,0.075,0.060,0.055,0.051,0.082,0.041,0.039,0.036,0.041,0.036,0.036,0.058,0.080,0.043,0.041,0.039,0.038,0.031,0.046,0.057,0.031,0.095,0.026,0.045,0.062,0.065,0.045
0.027,0.028,0.036,0.037,0.027,0.051,0.016,0.035,0.029,0.031,0.035,0.027,0.025,0.032,0.025,0.020,0.055,0.036,0.025,0.029,0.027,0.032,0.012,0.023,0.026,0.025,0.032,0.026,0.031,0.030,0.027,0.029,0.036,0.027,0.027,0.029,0.029,0.016,0.023,0.040,0.036,0.031,0.030,0.038,0.042,0.030,0.026,0.053,0.031,0.041,0.027,0.026,0.035,0.029,0.045,0.030,0.042,0.048,0.016,0.056,0.045,0.026,0.023,0.035,0.028,0.027,0.047,0.020,0.027,0.026,0.028,0.031,0.023,0.030,0.048,0.028,0.036,0.031,0.032,0.042,0.034,0.027,0.049,0.035,0.040,0.038,0.040,0.033,0.026,0.023,0.027,0.023,0.035,0.032,0.050,0.031,0.033,0.048,0.048,0.028,0.029,0.035,0.031,0.031,0.049,0.040,0.030,0.031,0.047,0.045,0.056,0.028,0.020,0.023,0.028
0.038,0.032,0.032,0.025,0.038,0.033,0.039,0.035,0.054,0.033,0.045,0.038,0.051,0.032,0.051,0.042,0.050,0.032,0.051,0.042,0.031,0.032,0.034,0.031,0.037,0.051,0.034,0.055,0.030,0.032,0.032,0.029,0.036,0.027,0.045,0.042,0.054,0.039,0.048,0.027,0.032,0.065,0.034,0.041,0.062,0.032,0.037,0.034,0.027,0.033,0.032,0.055,0.045,0.036,0.065,0.034,0.062,0.079,0.039,0.033,0.042,0.037,0.040,0.035,0.028,0.032,0.024,0.043,0.031,0.055,0.028,0.040,0.036,0.034,0.079,0.028,0.032,0.065,0.021,0.062,0.042,0.045,0.030,0.060,0.027,0.065,0.060,0.028,0.055,0.031,0.032,0.036,0.060,0.021,0.037,0.030,0.028,0.033,0.036,0.032,0.054,0.035,0.027,0.038,0.030,0.043,0.034,0.033,0.024,0.065,0.033,0.028,0.043,0.040,0.028
0.020,0.035,0.021,0.025,0.020,0.042,0.028,0.027,0.044,0.032,0.037,0.020,0.037,0.021,0.037,0.025,0.037,0.021,0.037,0.023,0.020,0.021,0.027,0.031,0.014,0.037,0.023,0.035,0.024,0.024,0.029,0.032,0.033,0.024,0.028,0.023,0.044,0.028,0.032,0.029,0.021,0.043,0.020,0.025,0.059,0.024,0.014,0.037,0.020,0.042,0.029,0.035,0.037,0.019,0.062,0.020,0.059,0.062,0.028,0.045,0.031,0.014,0.039,0.027,0.018,0.029,0.037,0.026,0.020,0.035,0.018,0.033,0.017,0.020,0.062,0.018,0.021,0.043,0.023,0.059,0.043,0.028,0.040,0.048,0.029,0.043,0.056,0.020,0.035,0.031,0.029,0.017,0.048,0.023,0.039,0.024,0.020,0.040,0.040,0.035,0.044,0.027,0.020,0.026,0.040,0.034,0.020,0.032,0.037,0.062,0.045,0.018,0.026,0.039,0.018
0.079,0.077,0.091,0.093,0.079,0.105,0.066,0.089,0.050,0.074,0.082,0.079,0.054,0.097,0.054,0.068,0.113,0.091,0.054,0.078,0.089,0.097,0.073,0.072,0.077,0.054,0.081,0.056,0.094,0.074,0.073,0.081,0.080,0.089,0.068,0.078,0.050,0.066,0.059,0.094,0.091,0.059,0.082,0.098,0.042,0.074,0.077,0.117,0.088,0.087,0.073,0.056,0.082,0.082,0.041,0.082,0.042,0.034,0.066,0.108,0.108,0.077,0.064,0.089,0.082,0.073,0.103,0.068,0.089,0.056,0.082,0.068,0.079,0.082,0.034,0.082,0.091,0.059,0.091,0.042,0.071,0.068,0.097,0.047,0.094,0.065,0.044,0.088,0.056,0.072,0.073,0.079,0.047,0.091,0.109,0.094,0.088,0.107,0.095,0.077,0.050,0.089,0.088,0.092,0.097,0.097,0.082,0.074,0.103,0.041,0.108,0.082,0.068,0.064,0.082
0.019,0.034,0.034,0.036,0.019,0.054,0.021,0.030,0.035,0.036,0.028,0.019,0.029,0.032,0.029,0.021,0.047,0.034,0.029,0.018,0.027,0.032,0.026,0.027,0.020,0.029,0.018,0.028,0.033,0.031,0.036,0.031,0.032,0.029,0.017,0.018,0.035,0.021,0.027,0.040,0.034,0.026,0.026,0.029,0.054,0.031,0.020,0.053,0.036,0.042,0.036,0.028,0.028,0.029,0.058,0.026,0.054,0.052,0.021,0.056,0.043,0.020,0.036,0.030,0.029,0.036,0.049,0.021,0.027,0.028,0.029,0.036,0.020,0.026,0.052,0.029,0.034,0.026,0.035,0.054,0.045,0.017,0.048,0.043,0.040,0.028,0.052,0.032,0.028,0.027,0.036,0.020,0.043,0.035,0.054,0.033,0.032,0.049,0.048,0.034,0.035,0.030,0.036,0.028,0.048,0.035,0.026,0.036,0.049,0.058,0.056,0.029,0.021,0.036,0.029
0.053,0.063,0.067,0.075,0.053,0.088,0.046,0.069,0.034,0.059,0.062,0.053,0.035,0.071,0.035,0.045,0.087,0.067,0.035,0.047,0.067,0.071,0.053,0.055,0.052,0.035,0.058,0.030,0.071,0.058,0.055,0.065,0.065,0.069,0.044,0.047,0.034,0.046,0.036,0.077,0.067,0.036,0.060,0.067,0.030,0.058,0.052,0.089,0.068,0.072,0.055,0.030,0.062,0.056,0.034,0.060,0.030,0.024,0.046,0.092,0.081,0.052,0.047,0.069,0.062,0.055,0.088,0.045,0.067,0.030,0.062,0.053,0.054,0.060,0.024,0.062,0.067,0.036,0.074,0.030,0.055,0.044,0.081,0.027,0.077,0.032,0.031,0.063,0.030,0.055,0.055,0.054,0.027,0.074,0.088,0.071,0.063,0.087,0.081,0.063,0.034,0.069,0.068,0.066,0.081,0.075,0.060,0.059,0.088,0.034,0.092,0.062,0.045,0.047,0.062
0.029,0.045,0.029,0.026,0.029,0.053,0.040,0.024,0.059,0.048,0.032,0.029,0.051,0.022,0.051,0.038,0.030,0.029,0.051,0.033,0.024,0.022,0.040,0.043,0.029,0.051,0.029,0.051,0.021,0.039,0.046,0.037,0.037,0.027,0.037,0.033,0.059,0.040,0.047,0.034,0.029,0.058,0.029,0.023,0.074,0.039,0.029,0.031,0.035,0.046,0.046,0.051,0.032,0.030,0.077,0.029,0.074,0.075,0.040,0.044,0.024,0.029,0.055,0.024,0.032,0.046,0.037,0.039,0.024,0.051,0.032,0.048,0.027,0.029,0.075,0.032,0.029,0.058,0.031,0.074,0.058,0.037,0.044,0.063,0.034,0.054,0.071,0.034,0.051,0.043,0.046,0.027,0.063,0.031,0.048,0.021,0.034,0.040,0.041,0.045,0.059,0.024,0.035,0.022,0.044,0.026,0.029,0.048,0.037,0.077,0.044,0.032,0.039,0.055,0.032
0.038,0.046,0.035,0.026,0.038,0.051,0.048,0.028,0.063,0.046,0.031,0.038,0.059,0.028,0.059,0.049,0.021,0.035,0.059,0.046,0.031,0.028,0.048,0.047,0.040,0.059,0.034,0.061,0.031,0.038,0.049,0.038,0.036,0.031,0.047,0.046,0.063,0.048,0.055,0.035,0.035,0.069,0.036,0.027,0.076,0.038,0.040,0.032,0.044,0.042,0.049,0.061,0.031,0.041,0.079,0.036,0.076,0.086,0.048,0.035,0.024,0.040,0.057,0.028,0.035,0.049,0.036,0.049,0.031,0.061,0.035,0.048,0.038,0.036,0.086,0.035,0.035,0.069,0.033,0.076,0.061,0.047,0.036,0.070,0.035,0.071,0.074,0.041,0.061,0.047,0.049,0.038,0.070,0.033,0.054,0.031,0.041,0.042,0.034,0.046,0.063,0.028,0.044,0.030,0.036,0.020,0.036,0.046,0.036,0.079,0.035,0.035,0.049,0.057,0.035
