interval,cdf
0.48999999999999977,0.7231714424865667
0.4999999999999998,0.7240836254181671
0.5099999999999998,0.7249738520866434
0.5199999999999998,0.7258221622527924
0.5299999999999998,0.7267083968734281
0.5399999999999998,0.7276325559485505
0.5499999999999998,0.7286465361000887
0.5599999999999997,0.7295207945772022
0.5699999999999997,0.7307144168815719
0.5799999999999997,0.7317922697985613
0.5899999999999997,0.7330238165574177
0.5999999999999998,0.7351495820325911
0.6099999999999998,0.7388522064048415
0.6199999999999998,0.7419121110747391
0.6299999999999997,0.7446726121565841
0.6399999999999997,0.7467125486031825
0.6499999999999997,0.7486446997580819
0.6599999999999997,0.7505209622432115
0.6699999999999997,0.7520698768054036
0.6799999999999997,0.7535828629370295
0.6899999999999997,0.7549960478726377
0.6999999999999996,0.7563533441384761
0.7099999999999996,0.7578363899112966
0.7199999999999996,0.759175721961852
0.7299999999999996,0.7605150540124073
0.7399999999999997,0.7617466007712637
0.7499999999999997,0.7630020998171642
0.7599999999999997,0.7645430302836749
0.7699999999999997,0.7664053206013621
0.7799999999999997,0.7685869747463053
0.7899999999999996,0.7719862034826626
0.7999999999999996,0.777806609234405
0.8099999999999996,0.7852677466486758
0.8199999999999996,0.7968446853867097
0.8299999999999996,0.8029804629178676
0.8399999999999996,0.8060742999944112
0.8499999999999996,0.8083537593114516
0.8599999999999995,0.8099785227826171
0.8699999999999996,0.8114076759095881
0.8799999999999996,0.8127030954338956
0.8899999999999996,0.8138188728053717
0.8999999999999996,0.8148128927177063
0.9099999999999996,0.8155474295203954
0.9199999999999996,0.8162999305383676
0.9299999999999996,0.8170604156520211
0.9399999999999996,0.817731079689259
0.9499999999999995,0.8184296880613817
0.9599999999999995,0.8190803918594161
0.9699999999999995,0.8197570439684149
0.9799999999999995,0.8203338948813963
0.9899999999999995,0.8210005668707934
1.0,0.8216732269319516
1.1,0.8282820621322325
1.2000000000000002,0.833395875416171
1.3000000000000003,0.8409707861939018
1.4000000000000004,0.8451265079960718
1.5000000000000004,0.8505457129398238
1.6000000000000005,0.8541525281638975
1.7000000000000006,0.8581944766026076
1.8000000000000007,0.8614020870426111
1.9000000000000008,0.8661466359012846
2.000000000000001,0.8895540084152368
2.100000000000001,0.895104950937732
2.200000000000001,0.8971249271451269
2.300000000000001,0.8990890146827519
2.4000000000000012,0.9007437185127226
2.5000000000000013,0.9023764660795695
2.6000000000000014,0.90408705857931
2.7000000000000015,0.9057357743375196
2.8000000000000016,0.9072128320385792
2.9000000000000017,0.9083306054339755
3.0000000000000018,0.909733810249982
3.100000000000002,0.9110811263962187
3.200000000000002,0.9122408162939425
3.300000000000002,0.9135342397943297
3.400000000000002,0.9146979217398942
3.500000000000002,0.9157338581545561
3.6000000000000023,0.9166799734928024
3.7000000000000024,0.9177797826729156
3.8000000000000025,0.9187917668005333
3.9000000000000026,0.9197079417799743
4.000000000000003,0.9206141366398135
4.100000000000003,0.9213347012750601
4.200000000000003,0.9221151466279172
4.3000000000000025,0.9228776277654911
4.400000000000003,0.9237399100990826
4.5000000000000036,0.9245542878585857
4.600000000000003,0.9252528962307084
4.700000000000003,0.9259874330333975
4.800000000000003,0.9266900334533609
4.900000000000004,0.927390637849404
5.0000000000000036,0.9281012223650488
5.100000000000003,0.9287938426654105
